Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4569,0.762125340599479,0.717983651226186,0.790190735694844,178.697222222214,168.347222222216,185.277777777769
4570,0.762125340599479,0.717983651226186,0.790190735694844,178.697222222214,168.347222222216,185.277777777769
4571,0.762125340599479,0.717983651226186,0.790190735694844,178.697222222214,168.347222222216,185.277777777769
4572,0.762057220708471,0.717983651226186,0.790190735694844,178.681249999992,168.347222222216,185.277777777769
4573,0.761989100817462,0.717983651226186,0.790190735694844,178.66527777777,168.347222222216,185.277777777769
4574,0.761989100817462,0.717983651226186,0.790190735694844,178.66527777777,168.347222222216,185.277777777769
4575,0.761920980926454,0.717983651226186,0.790190735694844,178.649305555547,168.347222222216,185.277777777769
4576,0.761852861035446,0.717983651226186,0.790190735694844,178.633333333325,168.347222222216,185.277777777769
4577,0.761852861035446,0.717983651226186,0.790190735694844,178.633333333325,168.347222222216,185.277777777769
4578,0.761852861035446,0.717983651226186,0.790190735694844,178.633333333325,168.347222222216,185.277777777769
4579,0.761852861035446,0.717983651226186,0.790190735694844,178.633333333325,168.347222222216,185.277777777769
4580,0.761784741144438,0.717983651226186,0.790190735694844,178.617361111103,168.347222222216,185.277777777769
